.id,MR_Cutoff,trt,name,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,RIL_1,RIL_103,RIL_104,RIL_113,RIL_115,RIL_12,RIL_123,RIL_124,RIL_131,RIL_136,RIL_143,RIL_146,RIL_147,RIL_15,RIL_150,RIL_154,RIL_155,RIL_16,RIL_164,RIL_166,RIL_171,RIL_174,RIL_175,RIL_176,RIL_182,RIL_183,RIL_184,RIL_187,RIL_190,RIL_193,RIL_198,RIL_199,RIL_2,RIL_201,RIL_204,RIL_205,RIL_206,RIL_207,RIL_208,RIL_21,RIL_211,RIL_212,RIL_213,RIL_215,RIL_222,RIL_223,RIL_225,RIL_228,RIL_229,RIL_23,RIL_232,RIL_235,RIL_240,RIL_242,RIL_243,RIL_248,RIL_25,RIL_250,RIL_251,RIL_253,RIL_255,RIL_256,RIL_259,RIL_264,RIL_265,RIL_267,RIL_268,RIL_270,RIL_277,RIL_281,RIL_282,RIL_284,RIL_285,RIL_288,RIL_289,RIL_290,RIL_294,RIL_30,RIL_300,RIL_301,RIL_303,RIL_308,RIL_31,RIL_318,RIL_325,RIL_329,RIL_332,RIL_337,RIL_339,RIL_340,RIL_341,RIL_344,RIL_346,RIL_347,RIL_353,RIL_354,RIL_355,RIL_357,RIL_359,RIL_36,RIL_360,RIL_363,RIL_373,RIL_376,RIL_380,RIL_39,RIL_42,RIL_46,RIL_53,RIL_60,RIL_63,RIL_65,RIL_66,RIL_69,RIL_7,RIL_70,RIL_73,RIL_76,RIL_80,RIL_89,RIL_9,RIL_93
blup.mr.graph.UN.2012.10,10,UN,Bra012899,A03,21658875,21660326,AT3G50440.1,AT3G50440,ATMES10;MES10,"Encodes a protein shown to have methyl jasmonate esterase activity in vitro. This protein does not act on methyl IAA, MeSA, MeGA4, or MEGA9 in vitro.",85.797,859,118,3,127,982,865,8,0,989,3.236368752212723,3.016499801398447,3.4824032879035194,2.6957413879978454,3.098820690892571,3.9880229846664266,2.850740335372444,3.8166573683932663,2.861471523742229,3.8598280337225828,1.5961485257538484,2.245848475892132,2.8863063021285935,3.291529353274576,2.919538496535612,2.5666851993593434,3.1898137249603793,3.477083542622969,5.158246807186354,3.0011459263792784,2.58801660490953,2.901713726244594,2.9524514357864464,1.1212057470930228,1.811693876524783,2.311021961833329,3.4155186027274684,4.445429690798463,1.7733312081762522,3.133508352877368,2.6632625272032464,3.4560743463845087,2.379434886988584,2.6199076730140134,4.639992625017526,2.151760499893639,3.4952627928931266,2.8961789949133325,4.342974292328077,2.508578097709183,2.8642218765023206,3.482234858462092,1.6945625126151522,2.6458344763047474,2.7450288406499452,3.136287499946296,3.599461317693381,1.7801701914500356,1.6287465675383095,3.30639047400297,2.0515608214157908,3.457128888606375,4.219075882053011,2.5385248859896694,3.9526486443247646,2.067383155463438,2.9524059376274456,2.6494840631885785,2.121493087700787,2.6188935637912794,3.5476451790621146,3.84390047737329,3.1714536266661995,3.6231230648634285,3.3696666212208144,3.8599187218311206,2.4392831816615006,5.077687009672297,3.0573309231840575,1.3392267520850505,2.958057534561648,2.8460904223124466,3.3272484105173574,2.9663730605931637,1.5177931448924127,1.6436260080250304,2.7540020786533566,3.581107765705748,3.5973466589164285,3.638948432953189,4.401212929660106,3.315048611399418,2.356903792442859,2.812769379609141,4.139361706969661,2.1963724976322734,3.585843875671485,2.631692112119611,4.258484618178512,2.4217910024646976,3.5854676021386513,3.7601379936269916,2.874168277892724,2.846261420495214,3.516278596097858,3.653042763572004,2.180184878053495,3.5733794201758418,3.798658790049889,3.4049146313757195,2.7653732587599866,3.181686779855077,1.7053305845621598,3.880490785059669,2.2670073663561205,3.6950567384097104,3.961286426051482,3.0339963462759325,3.32858021272678,3.453346411539925,4.4871264932303685,3.0350502883425383,4.46921225046881,2.1201612453852623,3.0821154863831732,3.2158063472716694,3.939890106108121,3.783465400009513,2.989197967531916,3.2795673169480746,5.252625643482288,3.623614772811858
blup.mr.graph.UN.2012.20,20,UN,Bra038899,A01,15641416,15643341,AT3G51430.1,AT3G51430,SSL5;YLS2,"Although this enzyme is predicted to encode a strictosidine synthase (SS), it lacks a conserved catalytic glutamate residue found in active SS enzymes and it is not expected to have SS activity.",81.047,1108,203,5,297,1402,1103,1,0,1036,2.3555730866362055,2.399553009790324,0.6272034398197741,3.1098181883451543,2.3873723613239086,2.6718517984303567,3.032000348615205,2.3852091771962876,3.043992208038212,3.7351041432521295,2.256707784077309,1.8750371430427748,2.387320145489846,2.234811167119745,2.9932043695180583,2.4035859803507487,2.1946774399827413,2.6721871113460107,3.0975164596531597,2.730638466475656,2.0958000518245687,3.0183307119822844,2.7857725762278367,2.2896892470300725,1.71665225443732,2.4463374397844113,3.128097564636787,2.38547315153712,1.5852001632474506,3.1206249733909917,2.7545791013680536,2.4714838277640836,3.0218612338160167,2.2863435179286156,3.225868487334519,2.8594986326002436,3.4946861060270913,3.1530979162057453,2.6604353743238587,1.4515368827392436,2.5244779783396063,2.5477381415505893,2.215013536148147,3.1047607774374133,1.670857768077341,2.74492014526391,2.5041807668081844,2.339670303315365,1.0881664215742566,1.9173481832570622,2.4842748321382135,3.538428990708213,3.9077439114896118,3.2349903630618293,2.2898109341923862,2.3388179946143803,2.6105801020372987,2.856129733160115,2.285567163470323,3.654625225435016,2.50031137204065,3.484781363932158,2.92110750140004,3.590598822379388,3.1975946060961413,4.05179610897939,2.6410265474459993,2.952049483184071,2.4050863952058448,2.243115329648762,2.521140581264134,2.0408375150832883,3.457130835894235,3.6749942514267446,1.91509791722558,2.025527479532527,2.970965759406362,3.00919892505123,2.5122102306386975,2.762992686773091,2.9010354284375808,3.402023143308676,3.0699006687124952,3.4010908924202052,2.91776428594179,2.30572114578384,3.27455848477486,2.467460412738681,2.5625167699563187,2.46772335124386,2.8253431027729166,1.8164478524441077,3.2210125902672635,3.072756955269675,2.955493158084662,2.6465386159524327,3.7554945875465924,1.3684422297031231,2.145412779960641,3.3576189655445434,2.4279565659614275,2.2286671279182286,3.095635625668825,3.034984557903371,3.1400358226717033,2.425018024661083,2.604154498731254,3.2569172525595613,2.8353193295005936,3.2995658687397036,2.100899888445671,3.4971058186215984,2.592918813089529,1.8010013750292915,2.0507002625387294,3.139719469877677,2.8761626532300704,3.4926205427127974,2.123390014733766,2.986824462142909,3.2879765600952213,3.7916420551627614
blup.mr.graph.UN.2012.20,20,UN,Bra006755_Bra006756,A03,4918760,4925611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89639015718109,3.3746867972840633,1.6999336624270769,3.2046017287350823,4.742374618581378,4.841052224394942,3.4564074923604746,1.53450456035622,2.7769634257582516,5.339531100419921,3.8724845185053973,2.924461733307798,3.823006527818145,3.7447828379222448,3.7013750368274816,3.5632617150555976,3.720762045419579,3.791489602229489,4.754180425728508,4.556773044211646,4.205129835310082,3.042469371942986,4.254211696577773,2.059403114511854,2.259996499606326,3.821538456801561,3.5173538321176303,3.4293738845440442,2.345906871187332,2.6076718540967017,4.445957171110034,3.9570821053316685,1.614126956505125,3.4248167610352755,3.531141614031725,3.6204227789543904,4.96343756387274,4.196690367263413,3.7892556411952754,1.619626118734038,4.8578356371744675,4.042230693480704,1.2708449371213717,2.3695053749876442,2.3025069959814903,4.2491179885036505,4.296752267114701,1.6486684020827762,1.8925721594162401,5.286581992922782,1.3144383558060766,4.291118937167437,4.948721270732527,3.034161358963523,2.4325501784713834,1.3857546088209076,3.0659829546833683,2.806521414120912,2.7085933289349815,4.050840316761161,2.4740076913841826,3.9080428758325487,4.307343497152772,4.801515934870167,3.069209204477096,5.0692988559460135,2.704750620548938,3.5906932282714674,3.5698608456730794,2.054020775282952,2.72921440886205,2.1732691662865262,3.993385444627739,4.399423900623152,1.6840276074557254,1.9621160479347886,4.099932947438079,4.462661761719192,2.63887466783785,2.702158146467962,2.6738440680434703,4.8646323442305075,3.200840735721923,3.1367138200950007,5.070172113510097,1.8265079232774701,4.1901017418679025,3.8919014370571063,4.458345936557075,3.427817571816253,3.6391002270345423,3.672989272175416,3.0508562681572546,2.3597697976465577,3.0255138045262084,2.3971081484338432,4.659995747939592,2.831885902476086,3.014823687949822,4.757418753403668,3.944094251652512,2.1073116396710194,3.958109298961867,3.0445148168044622,3.1262938016388477,4.7214529997955506,4.981501123626837,4.541461263743268,4.209880116268381,2.273852946527369,2.867791855660321,3.5690613951757637,3.517563861860057,2.4703338100745924,4.139598776267412,3.45220059290064,4.10700328735587,3.8747641656147653,4.374671554474686,4.0105365676699485,4.5376443269919005,4.125872367523764
blup.mr.graph.UN.2012.20,20,UN,Bra022867,A03,7480730,7484921,AT2G31810.1,AT2G31810,NA,NA,87.221,1479,150,5,161,1603,1,1476,0,1828,4.1961389427151445,4.757514599781934,4.76790948271695,5.3726951007515105,4.578148185175638,4.441089694583541,5.426193145899797,5.126681412636318,5.00962038663601,5.092439737163007,4.793675572423034,4.854137943074805,4.516648295970443,4.316421627683427,4.224624916732455,5.030566076543812,4.4049849162470585,4.282138957411793,5.205907734336533,4.323719874081424,4.529539816749633,4.690370333341043,4.4433401179287735,5.129519997659713,4.981518230664401,5.084413504714229,5.1074739983602795,4.3544840369587465,5.149608291447877,4.282237121355975,4.601299658865406,4.294394999767356,4.5607402774016785,4.894460151682726,4.320978965751346,4.8815007938712025,4.402226850201234,4.969878365838831,4.41761876831109,4.358470878169,5.384283613431835,5.092315757246504,4.848655525836611,5.035014232111012,5.289471877283983,4.268095953404072,4.5324960244626595,5.052190936004789,5.316662885579418,4.154387380557914,5.0793821045440755,5.083314052054038,4.485225231054809,5.032363315491203,4.285422658395122,5.019964691968284,5.284067511613556,5.1283614575743774,4.647553346293971,4.586266812265585,4.622878437522763,4.307879575483825,4.175675128771512,5.165161906305852,5.02603262461261,4.408162224494757,4.596179437644175,4.211622079498724,4.37196069150953,4.809196641157405,5.17791276265499,5.264108678843407,4.2641670967047185,4.157475146297032,4.890221448265039,5.083267694340387,4.30890778277375,5.170755290266359,4.3395107853342685,5.166059905533569,4.88300958559837,4.764909520998781,4.20024482651005,5.741686281547652,4.9233717479738575,4.994637833034728,4.314009315389368,4.3995125874654795,4.668031595094867,5.261329569548925,4.1148411302134145,4.2432398065703065,5.3197579376888875,5.054207718142189,5.010081069286442,5.362533814083114,4.303279351713327,4.489011076447448,5.06542126005576,4.972043473753428,4.245844444220733,4.9486820700026115,5.223360094024878,5.161798966975283,4.845334914320406,5.184042880302593,4.34251504294248,4.6234164769858435,4.346682524950206,4.38616971908502,3.9962725598698623,5.51896301308387,4.143949319494942,5.14941244330633,4.357619259061807,4.41321793863126,4.403523607172949,4.472289706256207,4.647019058327159,4.540164313686706,4.532448834544725,5.026653431593415
blup.mr.graph.UN.2012.20,20,UN,Bra023009,A03,8219083,8221040,AT2G43590.1,AT2G43590,NA,NA,79.128,757,140,5,1,745,795,45,0,646,5.367766517271745,5.559353258774247,-1.5047131286110522,0.706793777031332,1.998846262170344,5.454492044845545,0.12179012804501799,0.8962645376818887,1.6815925054347263,1.5452797354712575,0.030644760115040803,0.4445118688643923,2.6923541780985194,5.006232411601458,3.8281141251271444,0.8398153015636698,3.9698863326691365,4.476824061961704,4.19950049194339,3.452435577591441,4.48012599112875,4.327086028353821,4.749256669477935,2.6952335677344306,-0.23554134268736782,0.28284702184234867,1.69377173498353,3.1877548316018705,1.0709488062503603,4.161789075077294,4.008408554320731,4.761662107221932,2.7771910691667223,0.8491758097928104,5.926378744885983,1.8058769792324285,3.769372966642676,2.666486168781671,3.820113606810397,-1.7768239712990805,1.3523288234107929,-0.008238298560418578,1.0502190472940933,2.3146738917863954,0.6465340722385688,5.239436732415821,4.907299209602482,-1.1118052271952354,-0.6075550166050885,2.7344841261072492,-0.19093761423357858,-1.0664330674506557,1.363671976861661,2.570391044321341,1.2216630231261627,-0.215032207857333,0.07956041607732889,1.4569477871555647,2.0318587079042234,3.9303386938685647,2.4619450793184576,4.798384672036311,4.175518827774655,2.0413677288405485,1.1631295875112464,5.077360711852645,1.9849506485407016,3.8787133309250326,3.330990216167027,0.7816172798266798,4.596177813997115,4.013592783809461,4.815360502023107,4.943327451155576,-0.5222786892262992,2.619877593854042,3.7761263162636007,1.1655557582389058,4.166749504882075,2.153541655640954,3.124876070422723,3.338435525409465,1.77123961372993,1.3808184973939381,1.9297084771776003,1.9780477341567906,3.65787606401725,3.3790397799641574,2.509795008582705,-0.4210504686941121,4.680901764976671,3.7134450236340144,0.6065572914254682,1.9273161428612453,2.5037202044228772,-0.15106859878961565,0.5140602037271167,3.5393413974339505,0.32499785905333045,1.6735850070317353,3.8308187558886866,-0.7442881124512963,1.597609139426274,1.2178908792718701,3.5463358637995563,-1.3302418954536792,3.447011303556107,4.202090115447793,4.432495921728707,2.824586644528572,5.7386271343352355,-0.7059289019895907,6.459625970956585,-1.675643895544301,3.8074224950465894,4.232175234823483,3.605652406251542,4.693173963128592,3.2898515734806573,2.7257385697295198,4.323273258783962,2.242997924994287
blup.mr.graph.UN.2012.20,20,UN,Bra025790,A06,7732370,7732955,AT1G20070.1,AT1G20070,NA,NA,82.149,549,86,4,177,719,582,40,1.87e-153,542,3.1194513788288583,3.3690249040902067,1.458927219686549,3.741351222086383,2.329945512448358,4.122528491900648,4.8537815132098086,2.0094051779543487,4.170910359845478,3.199691348765087,1.9483363046093525,2.3229964832796743,3.0516337478053277,2.5546881254050815,4.832846095364818,2.46697018665001,1.9999422840379066,3.9278134304695875,3.987771053669819,3.564168454308091,3.737328150035004,3.5372832115834476,2.4402663755953125,1.9770307861626344,3.1061699856126084,2.346829753312843,3.298400407578046,2.8458488626389973,2.888232888340406,3.7307333546118664,3.7511255681810285,3.6003347721797594,2.2308951272178312,4.2594753432167956,4.155903440828933,2.7762074996414023,4.375219446408978,3.4427988564024514,4.06529640544726,1.3025685259257764,2.9017762547219013,3.1329903012375095,1.7875408245119966,3.7149492552302443,1.5698705271450482,3.6770201553493544,3.7330074031409692,2.762158977202388,1.427686520424118,5.787125605848491,2.3106677591098994,4.970656251284579,5.144703468695736,3.216420667806841,3.0589912637020946,2.2620589365688475,2.8479085898994647,3.797301387038631,2.183651534242788,3.7302691730739777,2.3949338508261944,4.4274913697495295,4.917954008007211,4.962636778082481,4.012695527232591,5.093610556875179,3.7805080658667594,2.975767337981247,2.812473938071491,2.5430164464122127,2.9620845536581126,2.375580650939964,4.295852415390375,3.374590848627954,1.207848982010857,3.1790897260155897,3.4435851246037763,3.769733352942871,2.9480314642413386,3.2531594168929283,4.0082005857651035,3.904117318939962,4.046349754561995,4.689071655384232,3.5905081172081124,2.78540660399472,4.344074316528622,2.942603853752809,4.326138869790262,2.751907049673277,3.063488134703608,3.660294306179354,4.125431371449985,3.8525527466932803,4.2957653025472515,2.499386365148816,4.3107760209625585,0.5550990507755276,3.535751134893719,4.1696620412911,3.7475413024405495,2.90921360745451,4.289161636333948,4.13751107902257,3.3575655734598313,2.524196072917186,4.2351430454834205,3.0596709897424534,5.025964692241391,3.003522331842291,3.0784050626216737,2.9422834110025025,3.7283160547053686,2.807715101231676,3.494015279878423,3.8983228789282056,4.73337245745738,3.2949295567733485,3.302010305321977,3.3414584653452466,3.539613420175181,5.413064148280528
blup.mr.graph.UN.2012.20,20,UN,Bra036465,A07,224092,228427,AT2G20340.1,AT2G20340,AAS;AtAAS,NA,87.361,1440,182,0,1,1440,1473,34,0,1777,2.6419366031854024,0.5482333480993549,1.6266700738924715,1.9548437222034223,2.7764440829766968,0.5857239727807877,1.0092811691832044,1.3163164497452395,0.12239197339013108,1.608906767519227,2.6721803926037846,1.3892226272401276,2.116064098740094,2.138853696653695,0.9188136738226236,2.158740432450716,4.364144326250136,1.406694917748161,0.7570920211484171,0.590192194345903,0.3648269769969623,1.5046018941587167,1.0487282593662808,2.2230854668146547,1.7085322904698947,1.1831809568080964,0.6940828708895479,0.33792558786183546,1.9829429485778935,0.8408738164383138,0.7828485316836467,1.9165420883685678,1.28793155238164,1.1554197939651014,0.613172429089003,1.282359313737573,0.41896415531908415,0.13763349975149497,1.3243506207221063,3.2116136708505953,1.145401161969453,2.5992419764708674,2.321087009441336,1.4766640821252799,3.6696612713314236,1.6233078268148275,1.077698351168852,2.0776360182244793,0.5878142029002795,-0.890006738800547,2.599191559163369,-2.651395568171796,1.6883425237941765,0.7724072880049029,1.5268126939804405,1.4963295355328452,1.3791829659923287,2.5642090787154097,2.629206632606667,0.6222367737881807,0.5643105898707681,0.2967809416793572,1.0024239816957596,0.6869690577047569,1.0292479813131636,1.3857203496041042,1.27493518435352,1.7444746091659327,-0.1292088852037332,3.0006753361092517,3.619218848802232,3.6934778604247924,0.7129321430303135,1.112821035581244,3.4846817690396508,1.2405686501987432,2.01632499827601,0.023759644862466178,1.4570337195378156,0.6621225372806916,-0.3525932034152426,2.8450450314463387,1.7876234112939537,1.881716733326624,3.1917201856019597,1.5479668490100913,-0.18384632359633013,3.364441258682205,1.1581929956506292,2.47187668814005,0.7293418401929481,0.420078670535879,2.466573528593617,1.749921992428431,0.5971975830165763,1.2504897623966889,2.1170979990165018,2.044859942831977,1.5668634277625413,0.5093205170563038,3.139500496978302,1.842216630898633,1.129246359912601,0.8106708753773697,-0.3069513255904046,3.003737369556521,1.459157616353367,0.2211240583322076,1.7584813596549485,3.9588695054808634,0.795166175688653,2.327719718697034,1.8466004484954026,3.82609670562554,1.0073712570580167,0.7030636530778236,0.8054072116620759,1.9543368196773232,1.3670395198456864,2.19223008572444,1.0455362152447996,-0.44323934243743324
blup.mr.graph.UN.2012.20,20,UN,Bra008566,A10,11646341,11651597,AT5G17270.1,AT5G17270,NA,NA,87.532,2703,322,4,1,2691,2700,1,0,3351,5.015180743009182,4.996585215950639,5.5100121393133374,4.7092729984430255,5.355296747583009,4.908305917869904,4.352247309249522,5.69865863644649,4.630486052100279,4.974644976491615,5.220038306974719,5.13336504129088,5.083451275915376,5.391067730397641,5.129639010786479,5.503676948833518,5.42961371544857,5.021103323211462,4.513702144460874,5.015557553499614,4.639607164204326,5.273362174763957,5.104516504523252,5.1723265812147305,5.093739373719107,5.4731120661857835,4.4051522010121795,4.3402329145863074,5.009856403702137,4.790389200098964,4.521143083475041,4.93646245821879,4.867142718686884,4.433596888492487,4.4406550176141835,4.847290944906209,4.65605215909019,4.70099891635845,4.96613443491607,5.371120759445764,5.07052543341733,4.721159044202871,5.322559575176422,4.410948267038652,5.148628295812358,5.160296864836132,4.9773735802507275,4.987566037155888,5.060008716512309,4.467545265817533,5.720314263654772,4.3598316872514395,4.633052194792009,5.102676962219733,4.813310978860157,4.7915940174221765,5.229758653161147,4.4753509803424265,5.192465455395346,5.233245523197632,5.064523297395349,4.527594809469493,4.688825195012602,4.625296994892698,4.61351891993589,4.522324228782014,4.8314319458890145,4.224765265753592,5.224455794400091,4.816195654717628,5.072417874275251,5.2162678567762795,5.056383918696638,5.068907794062211,5.331035703899083,5.253677548773229,4.594123751022538,4.686627504313197,5.0102971205365705,4.256792854772308,4.2843203683796105,5.229590027170196,4.776585336042207,4.598341879208644,4.734222052866075,5.097936393901057,4.56478217730852,5.005080792897972,4.458168775788888,5.226738369596593,4.758019980715301,4.879146775387613,5.00196366527852,4.789990661805876,4.466086284263259,4.726079781044302,5.197651201456085,5.292851414751271,5.197198765540397,4.519385268601922,5.212398573573644,5.280341153847844,4.9767522145032475,4.994794156659128,4.93230873179833,5.541368817134672,5.3388690696095855,4.875140986093183,4.955095012067137,5.629040563293022,4.657349474494286,5.207242946282087,4.40686691694303,5.677867410447021,4.546788529259748,4.736147064194741,4.278048250592489,4.376629332725885,5.245295279346341,4.8037749045801466,4.498954899584289,4.208794215634677
blup.mr.graph.UN.2012.20,20,UN,Bra008575,A10,11686976,11687928,AT5G17170.1,AT5G17170,ENH1,NA,92.263,517,40,0,13,529,807,291,0,753,-1.3617835692493536,-1.8484108228861316,-2.728468580446183,3.9110900354170797,-0.8810132777169283,-1.7340666216299638,3.5585342617919435,-1.836435545930306,3.171218838438035,0.33497954015851494,-2.0168674626793863,-2.77841513393278,-2.7196313333052924,-2.5991714856311665,-2.5018968006833386,-2.0504293054221705,-3.2839014691769863,-2.397547080569029,4.619879334016889,-0.31730752380764793,4.157674885531025,-2.276085941005376,-1.8982279557378274,-2.899726153587623,-2.6741394961039457,-1.2241315453619588,4.526974605149422,2.8766917141060144,-3.539522708995489,-3.132419351354047,3.697600549126139,-2.648571047854679,-2.91682855439989,3.1724860116574307,3.7809322678255777,-2.8280956095699072,4.284014092524164,3.7935409490190715,-2.210785771534512,-3.516618614312131,-1.1218347473645838,3.4763237933970723,-3.0383258109320215,4.1610047415463365,3.337489704641091,-3.2686729174445963,-1.5235989709906312,-3.2146177635330817,-1.948760015164622,2.6543137774232823,-3.1646829610353047,2.706156436446289,4.531869092553886,-0.5238168862316935,-0.34414837442023627,-2.773193639007396,-0.9635872899108857,3.786419419807782,0.1031894927496737,-2.7868007229660536,-3.569902985829887,3.9299532000765334,3.3540843013942787,4.280720199339577,3.477942886389367,4.23624866628181,3.474964877143303,3.029161002137501,-2.452536014180625,3.151433676727188,-2.672422927933298,-1.821792875689376,-1.826117035289379,-0.3305928513444676,-2.186207539798165,-2.9482180716230717,3.357891150458598,3.3339333074696436,-2.0961679463764975,3.2781236953877864,3.2194067614368995,-1.1786660230908912,-2.4819045123551717,-4.34710195716926,3.8080026606797475,-2.806061387032737,3.610618295136236,-2.9989358644046975,3.1769698718926094,-2.787506530728864,3.118215145385811,-2.090208135779212,-0.5722650839096277,3.942611587212361,3.088100957294186,3.1102214339469834,-2.109570398403185,-2.9895668580073407,-2.2706857970998957,4.2909671456127345,-1.6251591039323814,-2.9059073375789923,-3.2112213679311257,-1.6004496571358937,-1.1736977297246631,-1.463385099521899,-0.630511608208969,-1.327534138799917,-1.9907373646333617,-1.4415393064860984,3.0504556625887034,-2.5820393245450446,3.218391248525614,-2.687459735731637,3.1574266409352356,3.595941980166643,4.0706739736621715,3.5322674339150124,-1.772118532789282,3.261243829312857,4.137769615761857,3.048229636662887
blup.mr.graph.UN.2012.20,20,UN,Bra008577,A10,11695926,11696813,AT5G17150.1,AT5G17150,NA,NA,75.276,453,108,2,106,556,145,595,6.21e-83,307,-2.882202474734293,-3.7894074391442754,-2.7284685804461826,1.7972624286774428,-4.095327641183737,-4.237279598759919,1.0062280638589294,-3.4135550937464645,1.8984671370972546,-3.127037959887867,-3.575348800381079,-3.3147719172482706,-3.2964814137272587,-3.332314813534694,-3.3485607065119374,-3.056241487978142,-3.2839014691770045,-4.091530156657088,2.2122866468992717,-3.4304499773574375,0.5833418498637464,-3.5975947692561494,-3.2325459324726324,-3.6644719466436984,-3.3135608868477067,-3.2836681580955194,1.3294851528788092,2.7017671819480142,-3.53952270899548,-3.3166607498956107,1.8054581727943253,-3.7734422270611114,-3.722608835500103,1.8090302680377404,2.73063050895947,-3.671583044686229,0.9928524395967102,0.6895497585731456,-2.980065569790122,-4.028755068371559,-3.488442592756731,0.05430839142433719,-3.8424917604651943,0.8734954443864016,-0.06627545896453269,-3.6649135426249124,-2.598653098087012,-3.610858388713379,-2.7179226965939467,2.1688869502530785,-3.693003794609039,2.39299855118668,0.5439466909969624,-3.0116817643009095,-3.830402142129356,-3.5069366416572234,-3.330140453641436,1.2217631524024988,-3.1300789624168406,-3.1830413481463498,-3.5699029858298945,2.837126815244323,1.6910162028097204,1.4141252143150629,1.7199852159116595,1.4176591691131017,1.9743092674753608,0.33255725319936635,-2.452536014180637,1.8594826042386066,-3.8969685315871225,-2.5313026619815466,-3.237228717947579,-3.1744117716562044,-3.5469377669170457,-3.351632926049949,1.3258594639792909,1.711096577994617,-3.676797692725833,2.4970460012680826,2.7059445477236244,-3.366140361107021,-3.618753969730567,-4.347101957169274,0.6975640644459795,-3.4501157761879626,2.174971970171022,-3.7589731808559623,0.3166870739190424,-4.48551710617383,1.9096763198381508,-3.580272740758776,-2.4765504482561598,1.1151145466807177,1.2121575999042236,1.5169705710881995,-2.895133214126875,-3.60614899555525,-3.081335608526147,1.927944611083297,-3.211309656526482,-3.6786353553235407,-4.008985119527951,-3.2327901724067556,-2.702456409946847,-3.8350753805877464,-2.3832542594150765,-3.9166498462991592,-3.18721064913731,-3.854818434901956,1.2289276218827307,-3.705142576018334,1.454114651130082,-3.3292609213339976,1.1002007397625309,2.714073834069615,1.8641471404628636,1.702059991125572,-3.4450834365192002,0.8424528067332155,1.629705589456374,2.268702871741781
